"Topic name","Tags","Partitions","Production","Consumption","Retained bytes","Consumers","Has data contract","Tableflow"
"br-amer.entity.silhouette.v2","","20","337B/s","863B/s","22.49GB","","false",""
"br-amer.entity.users.profile.v2","","20","11.95KB/s","26.96KB/s","84.2GB","","false",""
"br-amer.entity.users.user-legacy-mapping.v2","","20","","","6.4GB","","false",""
"br-amer.entity.users.user.v2","","20","8.14KB/s","18.97KB/s","44.22GB","","false",""
"br-amer.event.internal.legal.missingconsents.v1","","10","","","0B","","false",""
"br-amer.event.internal.legal.v1","","10","1.14KB/s","1.14KB/s","6.58GB","","false",""
"br-amer.event.legal.localization.v1","","10","","","0B","","false",""
"br-amer.event.legal.v1","","10","2.78KB/s","9.52KB/s","25.42GB","","false",""
"br-amer.event.motif.identity.moderation-request.v1","","20","40B/s","40B/s","11.03GB","","false",""
"br-amer.event.motif.identity.moderation-response.v1","","20","82B/s","163B/s","19.07GB","","false",""
"br-amer.event.motif.identity.moderation-response.v1-silhouette-dlt","","20","","","0B","","false",""
"br-amer.event.motif.identity.moderation-response.v1-silhouette-retry-0","","20","0B/s","0B/s","276.93KB","","false",""
"br-amer.event.motif.identity.moderation-response.v1-silhouette-retry-1","","20","","","0B","","false",""
"br-amer.event.motif.identity.moderation-response.v1-silhouette-retry-2","","20","","","0B","","false",""
"br-amer.event.motif.identity.moderation-response.v1-silhouette-retry-3","","20","","","0B","","false",""
"br-amer.event.motif.identity.moderation-response.v1-silhouette-retry-4","","20","","","0B","","false",""
"br-amer.event.motif.identity.moderation-response.v1-tyrone-dlt","","20","","0B/s","433.88KB","","false",""
"br-amer.event.motif.identity.moderation-response.v1-tyrone-retry-0","","20","","0B/s","0B","","false",""
"br-amer.event.motif.identity.moderation-response.v1-tyrone-retry-1","","20","","","0B","","false",""
"br-amer.event.motif.identity.moderation-response.v1-tyrone-retry-2","","20","","0B/s","0B","","false",""
"br-amer.event.motif.identity.moderation-response.v1-tyrone-retry-3","","20","","0B/s","0B","","false",""
"br-amer.event.motif.identity.moderation-response.v1-tyrone-retry-4","","20","","","0B","","false",""
"br-amer.event.motif.media.media-state.v1","","20","","0B/s","17.39MB","","false",""
"br-amer.event.motif.social.moderation-request.v1","","20","","","14.62MB","","false",""
"br-amer.event.motif.social.moderation-response.v1","","20","","0B/s","40.46MB","","false",""
"br-amer.event.replay.users.v2","","3","","","0B","","false",""
"br-amer.event.silhouette.v1","","20","293B/s","1.21KB/s","11.32MB","","false",""
"br-amer.event.silhouette.v2","","20","214B/s","585B/s","11.1MB","","false",""
"br-amer.event.tyrone.v1","","20","99B/s","197B/s","6.6MB","","false",""
"br-amer.event.users.v2","","21","4.58KB/s","18.85KB/s","427.74MB","","false",""
"br-amer.event.users.v2-silhouette-dlt","","20","","","0B","","false",""
"br-amer.event.users.v2-silhouette-retry-0","","20","","","0B","","false",""
"br-amer.event.users.v2-silhouette-retry-1","","20","","","0B","","false",""
"br-amer.event.users.v2-silhouette-retry-2","","20","","","0B","","false",""
"br-amer.event.users.v2-silhouette-retry-3","","20","","","0B","","false",""
"br-amer.event.users.v2-silhouette-retry-4","","20","","","0B","","false",""
"br-amer.internal.legal.localization.v1","","10","","","0B","","false",""
"cnn-amer.entity.silhouette.v1","","8","","","0B","","false",""
"cnn-amer.entity.silhouette.v2","","8","","","0B","","false",""
"cnn-amer.event.silhouette.v1","","8","","","0B","","false",""
"cnn-amer.event.silhouette.v2","","8","","","0B","","false",""
"cnn-latam.entity.silhouette.v1","","8","","","0B","","false",""
"cnn-latam.entity.silhouette.v2","","8","","","0B","","false",""
"cnn-latam.event.silhouette.v1","","8","","","0B","","false",""
"cnn-latam.event.silhouette.v2","","8","","","0B","","false",""
"dplus-amer.api.iap-subscription.action-outcome.v1","","20","","","0B","","false",""
"dplus-amer.api.iap-subscription.actions.v1","","20","","","0B","","false",""
"dplus-amer.api.subscriptions.partner-subscriptions.receipts.v1","","20","","","0B","","false",""
"dplus-amer.api.subscriptions.partner-subscriptions.v1","","20","","","0B","","false",""
"dplus-amer.entity.capabilities.capability-definition.v1","","20","","","0B","","false",""
"dplus-amer.entity.capabilities.capability-definition.v2","","20","","","0B","","false",""
"dplus-amer.entity.capabilities.content.segment.v1","","10","","","0B","","false",""
"dplus-amer.entity.capabilities.package.v1","","10","","","0B","","false",""
"dplus-amer.entity.capabilities.user-capability.v1","","40","732B/s","1.67KB/s","4.26GB","","false",""
"dplus-amer.entity.commercial-offers.campaign.v1","","6","","","0B","","false",""
"dplus-amer.entity.commercial-offers.price-plan.v1","","6","","","0B","","false",""
"dplus-amer.entity.commercial-offers.product-package.v1","","10","","","0B","","false",""
"dplus-amer.entity.commercial-offers.product.v1","","10","","","0B","","false",""
"dplus-amer.entity.iap-subscription.offer-eligibility.v1","","20","58B/s","116B/s","101.93MB","","false",""
"dplus-amer.entity.iap-subscription.v1","","20","1.61KB/s","2.09KB/s","7.16GB","","false",""
"dplus-amer.entity.legal.v1","","10","374B/s","1007B/s","2.87GB","","false",""
"dplus-amer.entity.personalized-offers.offer.v1","","6","0B/s","0B/s","17.67MB","","false",""
"dplus-amer.entity.silhouette.v1","","8","","","2.33MB","","false",""
"dplus-amer.entity.silhouette.v2","","8","","","2.33MB","","false",""
"dplus-amer.entity.subscription.non-paying-period.v1","","20","0B/s","0B/s","26.39MB","","false",""
"dplus-amer.entity.subscription.non-paying-period.v2","","20","0B/s","0B/s","24.53MB","","false",""
"dplus-amer.entity.subscription.subscription.v1","","20","","","23.51GB","","false",""
"dplus-amer.entity.subscription.subscription.v2","","20","1.5KB/s","11.49KB/s","16.61GB","","false",""
"dplus-amer.entity.users.profile.v2","","20","2.17KB/s","5.02KB/s","26.07GB","","false",""
"dplus-amer.entity.users.user-legacy-mapping.v2","","20","","","7.55GB","","false",""
"dplus-amer.entity.users.user.v2","","20","11.12KB/s","43.65KB/s","20.61GB","","false",""
"dplus-amer.event.campaign.internal.campaign-code.v1","","10","","","0B","","false",""
"dplus-amer.event.capabilities.internal.tvod-entitlement.v1","","40","","","0B","","false",""
"dplus-amer.event.capabilities.user-capability.v1","","40","","","0B","","false",""
"dplus-amer.event.capabilities.user-ppv.receipt.v1","","40","","","0B","","false",""
